%dataset of open music transcriptor
%
@RELATION notation

@ATTRIBUTE arr1	REAL
@ATTRIBUTE arr2	REAL
@ATTRIBUTE arr3	REAL
@ATTRIBUTE arr4	REAL
@ATTRIBUTE arr5	REAL
@ATTRIBUTE arr6	REAL
@ATTRIBUTE arr7	REAL
@ATTRIBUTE arr8	REAL
@ATTRIBUTE arr9	REAL
@ATTRIBUTE arr10 REAL
@ATTRIBUTE arr11 REAL
@ATTRIBUTE arr12 REAL
@ATTRIBUTE arr13 REAL
@ATTRIBUTE arr14 REAL
@ATTRIBUTE arr15 REAL
@ATTRIBUTE arr16 REAL
@ATTRIBUTE arr17 REAL
@ATTRIBUTE arr18 REAL
@ATTRIBUTE arr19 REAL
@ATTRIBUTE arr20 REAL
@ATTRIBUTE arr21 REAL
@ATTRIBUTE arr22 REAL
@ATTRIBUTE arr23 REAL
@ATTRIBUTE arr24 REAL
@ATTRIBUTE arr25 REAL
@ATTRIBUTE class 	{Notation-treble,Notation-bass,Notation-minim,Notation-crotchet,Notation-quaver,Notation-semibreve,Notation-breve,Notation-crotchetrest,Notation-scale}

@DATA
-1,-657931,-6052970,-6052957,-1,-1,-657931,-9013642,-657931,-1,-1,-657931,-9012357,-657931,-1,-1,-657931,-5655629,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2890267,-1710619,-1710619,-1118482,?
-1,-657931,-6052957,-6052957,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-6052970,-6052957,-1,-1,-657931,-9013642,-657931,-1,-1,-657931,-9012357,-657931,-1,-1,-657931,-5655629,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3029072,-6052957,-197380,-1,-657931,-14408668,-657931,-1,-1,-657931,-16775931,-657931,-1,-1,-657931,-13416633,-657931,-1,-1118482,-1710619,-2890267,-1710619,-1118482,?
-1,-657931,-6052957,-6052957,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-6052970,-6052957,-1,-1,-657931,-9013642,-657931,-1,-1,-657931,-9012357,-657931,-1,-1,-657931,-5655629,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3029072,-6052957,-197380,-1,-657931,-14408668,-657931,-1,-1,-657931,-16775931,-657931,-1,-1,-657931,-13416633,-657931,-1,-1118482,-1710619,-2890267,-1710619,-1118482,?
-1,-657931,-1317151,-657931,-1,-1,-657931,-13948653,-3552836,-1,-1,-4416417,-8750200,-5592399,-1,-1,-3087378,-8617877,-2302756,-1,-1,-13950684,-7826530,-3026468,-1,?
-1,-657931,-13087923,-6186334,-1,-1,-10775126,-8349560,-3026475,-1,-1,-10728127,-8221546,-3026468,-1,-1,-657931,-7302509,-11308399,-1,-1,-657931,-657931,-657931,-1,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-592138,-1,-657931,-657931,-657931,-591624,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-2305598,-1,-1,-657931,-657931,-9605779,-1,-1,-657931,-657931,-9604494,-1,-1,-657931,-657931,-6247766,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-1847112,-1,-1,-657931,-657931,-13816531,-1,-1,-657931,-657931,-16250101,-1,-1,-657931,-657931,-13416633,-1,-1118482,-1710619,-1710619,-2890267,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-659481,-1,-1,-657931,-657931,-6052957,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565678,-1,-1118482,-1710619,-1710619,-2693659,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-592138,-1,-657931,-657931,-657931,-591624,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-2305598,-1,-1,-657931,-657931,-9605779,-1,-1,-657931,-657931,-9604494,-1,-1,-657931,-657931,-6247766,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-1847112,-1,-1,-657931,-657931,-13816531,-1,-1,-657931,-657931,-16250101,-1,-1,-657931,-657931,-13416633,-1,-1118482,-1710619,-1710619,-2890267,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-659481,-1,-1,-657931,-657931,-6052957,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565678,-1,-1118482,-1710619,-1710619,-2693659,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1184275,-1,-1,-657931,-657931,-1184018,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-659994,-657931,-1,-1,-657931,-6579558,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092279,-657931,-1,-1118482,-1710619,-2693659,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-6052957,-6052957,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-6052969,-6052957,-1,-1,-657931,-9013642,-657931,-1,-1,-657931,-9012357,-657931,-1,-1,-657931,-5655629,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-3028813,-6052957,-197380,-1,-657931,-14408668,-657931,-1,-1,-657931,-16775931,-657931,-1,-1,-657931,-13416633,-657931,-1,-1118482,-1710619,-2693659,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-659994,-657931,-1,-1,-657931,-6579558,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092279,-657931,-1,-1118482,-1710619,-2693659,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-6052957,-6052957,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-6052969,-6052957,-1,-1,-657931,-9013642,-657931,-1,-1,-657931,-9012357,-657931,-1,-1,-657931,-5655629,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-3028813,-6052957,-197380,-1,-657931,-14408668,-657931,-1,-1,-657931,-16775931,-657931,-1,-1,-657931,-13416633,-657931,-1,-1118482,-1710619,-2693659,-1710619,-1118482,?
-1,-659995,-6052957,-3618616,-1,-1,-6645094,-657931,-657931,-1,-1,-8290177,-657931,-657931,-1,-1,-8092279,-657931,-657931,-1,-1118482,-2759195,-1710619,-1710619,-1118482,?
-1,-657931,-790551,-657931,-1,-1,-657931,-12569298,-2633785,-1,-1,-2703713,-8025452,-4867909,-1,-1,-1576974,-6251887,-2302756,-1,-1,-10991030,-6118750,-2236964,-1,?
-1,-657931,-12037282,-5131857,-1,-1,-7098427,-5986654,-2828326,-1,-1,-7835556,-6447454,-2236964,-1,-1,-657931,-7169892,-6774601,-1,-1,-657931,-657931,-657931,-1,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-790551,-657931,-1,-1,-657931,-12569298,-2633785,-1,-1,-2703713,-8025452,-4867909,-1,-1,-1576974,-6251887,-2302756,-1,-1,-10991030,-6118750,-2236964,-1,?
-1,-657931,-12037282,-5131857,-1,-1,-7098427,-5986654,-2828326,-1,-1,-7835556,-6447454,-2236964,-1,-1,-657931,-7169892,-6774601,-1,-1,-657931,-657931,-657931,-1,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-1118739,-1,-1,-657931,-657931,-1118480,-1,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-1252652,-1,-1,-657931,-657931,-9343635,-1,-1,-657931,-657931,-9342344,-1,-1,-657931,-657931,-5788234,-1,-1118482,-1710619,-1710619,-1776155,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1252652,-1,-1,-657931,-657931,-9343635,-1,-1,-657931,-657931,-9342344,-1,-1,-657931,-657931,-5788234,-1,-1118482,-1710619,-1710619,-1776155,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526346,-1,-657931,-657931,-657931,-526086,-1,-657931,-2105377,-2302756,-1,-1,-657931,-657931,-657931,-1,?
-1,-1,-657931,-1385272,-657931,-1,-1,-657931,-13159886,-657931,-1,-1,-657931,-13223872,-657931,-1,-1,-657931,-8946038,-657931,-1118482,-1118482,-1710619,-1907227,-1710619,?
-1,-1,-6052957,-6052957,-657931,-1,-1,-5857120,-657931,-657931,-1,-1,-5920849,-657931,-657931,-1,-1,-1446929,-657931,-657931,-1118482,-1118482,-1710619,-1710619,-1710619,?
-1,-1,-3948876,-6052957,-3618616,-1,-1,-15134447,-657931,-657931,-1,-1,-15395041,-657931,-657931,-1,-1,-10722707,-657931,-657931,-1118482,-1118482,-1972763,-1710619,-1710619,?
-1,-1,-790809,-6052957,-6052957,-1,-1,-8029325,-657931,-657931,-1,-1,-11119275,-657931,-657931,-1,-1,-10921118,-657931,-657931,-1118482,-1118482,-1972763,-1710619,-1710619,?
-1,-1,-657931,-6052957,-6052957,-1,-1,-657931,-3093557,-657931,-1,-1,-1645084,-3157543,-657931,-1,-1,-1446929,-657931,-657931,-1118482,-1118482,-1710619,-1710619,-1710619,?
-1,-1,-3948876,-6052957,-3618616,-1,-1,-15134447,-657931,-657931,-1,-1,-15395041,-657931,-657931,-1,-1,-10722707,-657931,-657931,-1118482,-1118482,-1972763,-1710619,-1710619,?
-1,-1,-790809,-6052957,-6052957,-1,-1,-8029325,-657931,-657931,-1,-1,-11119275,-657931,-657931,-1,-1,-10921118,-657931,-657931,-1118482,-1118482,-1972763,-1710619,-1710619,?
-1,-1,-657931,-6052957,-6052957,-1,-1,-657931,-3093557,-657931,-1,-1,-1645084,-3157543,-657931,-1,-1,-1446929,-657931,-657931,-1118482,-1118482,-1710619,-1710619,-1710619,?
-1,-1,-657931,-657939,-657931,-1,-1,-657931,-5852483,-657931,-1,-1,-657931,-4606796,-657931,-1,-1644826,-2302756,-6316895,-657931,-1,-1,-657931,-657931,-657931,?
-1,-657931,-790551,-657931,-1,-1,-657931,-12569298,-2633785,-1,-1,-2703713,-8025452,-4867909,-1,-1,-1576974,-6251887,-2302756,-1,-1,-10991030,-6118750,-2236964,-1,?
-1,-657931,-12037282,-5131857,-1,-1,-7098427,-5986654,-2828326,-1,-1,-7835556,-6447454,-2236964,-1,-1,-657931,-7169892,-6774601,-1,-1,-657931,-657931,-657931,-1,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-657931,-1,-1,-657931,-657931,-657931,-526602,-1,-657931,-657931,-657931,-526086,-1,-657931,-657931,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-1186861,-1,-1,-657931,-657931,-12701139,-1,-1,-657931,-657931,-15921905,-1,-1,-657931,-657931,-12498597,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-657931,-658448,-1,-1,-657931,-657931,-5134173,-1,-1,-657931,-657931,-7763832,-1,-1,-657931,-657931,-7565676,-1,-1118482,-1710619,-1710619,-1907227,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-658449,-657931,-1,-1,-657931,-5660518,-657931,-1,-1,-657931,-8290177,-657931,-1,-1,-657931,-8092276,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
-1,-657931,-5658719,-6052957,-1,-1,-657931,-8751498,-657931,-1,-1,-657931,-8815743,-657931,-1,-1,-657931,-5196353,-657931,-1,-1118482,-1710619,-1710619,-1710619,-1118482,?
-1,-657931,-3027515,-6052957,-197380,-1,-657931,-13161948,-657931,-1,-1,-657931,-16382453,-657931,-1,-1,-657931,-12498597,-657931,-1,-1118482,-1710619,-1907227,-1710619,-1118482,?
